[2026-07-23T18:03:16.734Z] MUD daemon started, listening on localhost:9999
[2026-07-23T18:03:16.744Z] CLI server listening on localhost:9999
[2026-07-23T18:03:17.654Z] Connected to MUD server
[2026-07-23T18:03:18.652Z] Sending character name: dummy
[2026-07-23T18:03:20.160Z] Sending confirmation Y
[2026-07-23T18:25:03.738Z] Auto-answering password retype
[2026-07-23T18:25:03.842Z] Auto-answering password retype
[2026-07-23T18:25:03.946Z] Auto-answering password retype
[2026-07-23T18:25:04.050Z] Auto-answering password retype
[2026-07-23T18:25:04.153Z] Auto-answering password retype
[2026-07-23T18:25:04.257Z] Auto-answering password retype
[2026-07-23T18:25:04.361Z] Auto-answering password retype
[2026-07-23T18:25:04.465Z] Auto-answering password retype
[2026-07-23T18:25:04.569Z] Auto-answering password retype
[2026-07-23T18:25:04.672Z] Auto-answering password retype
[2026-07-23T18:25:04.776Z] Auto-answering password retype
[2026-07-23T18:25:04.880Z] Auto-answering password retype
[2026-07-23T18:25:04.984Z] Auto-answering password retype
[2026-07-23T18:25:05.088Z] Auto-answering password retype
[2026-07-23T18:25:05.192Z] Auto-answering password retype
[2026-07-23T18:25:05.296Z] Auto-answering password retype
[2026-07-23T18:25:05.399Z] Auto-answering password retype
[2026-07-23T18:25:05.503Z] Auto-answering password retype
[2026-07-23T18:25:05.607Z] Auto-answering password retype
[2026-07-23T18:25:05.711Z] Auto-answering password retype
[2026-07-23T18:25:05.814Z] Auto-answering password retype
[2026-07-23T18:25:05.918Z] Auto-answering password retype
[2026-07-23T18:25:06.022Z] Auto-answering password retype
[2026-07-23T18:25:06.127Z] Auto-answering password retype
[2026-07-23T18:25:06.230Z] Auto-answering password retype
[2026-07-23T18:25:06.334Z] Auto-answering password retype
[2026-07-23T18:25:06.437Z] Auto-answering password retype
[2026-07-23T18:25:06.541Z] Auto-answering password retype
[2026-07-23T18:25:06.645Z] Auto-answering password retype
[2026-07-23T18:25:06.749Z] Auto-answering password retype
[2026-07-23T18:25:06.853Z] Auto-answering password retype
[2026-07-23T18:25:06.956Z] Auto-answering password retype
[2026-07-23T18:25:07.060Z] Auto-answering password retype
[2026-07-23T18:25:07.164Z] Auto-answering password retype
[2026-07-23T18:25:07.268Z] Auto-answering password retype
[2026-07-23T18:25:07.371Z] Auto-answering password retype
[2026-07-23T18:25:07.480Z] Auto-answering password retype
[2026-07-23T18:25:07.579Z] Auto-answering password retype
[2026-07-23T18:25:07.683Z] Auto-answering password retype
[2026-07-23T18:25:07.787Z] Auto-answering password retype
[2026-07-23T18:25:07.891Z] Auto-answering password retype
[2026-07-23T18:25:07.994Z] Auto-answering password retype
[2026-07-23T18:25:08.098Z] Auto-answering password retype
[2026-07-23T18:25:08.202Z] Auto-answering password retype
[2026-07-23T18:25:08.306Z] Auto-answering password retype
[2026-07-23T18:25:08.410Z] Auto-answering password retype
[2026-07-23T18:25:08.513Z] Auto-answering password retype
[2026-07-23T18:25:08.617Z] Auto-answering password retype
[2026-07-23T18:25:08.722Z] Auto-answering password retype
[2026-07-23T18:25:08.825Z] Auto-answering password retype
[2026-07-23T18:25:08.929Z] Auto-answering password retype
[2026-07-23T18:25:09.032Z] Auto-answering password retype
[2026-07-23T18:25:09.136Z] Auto-answering password retype
[2026-07-23T18:25:09.240Z] Auto-answering password retype
[2026-07-23T18:25:09.344Z] Auto-answering password retype
[2026-07-23T18:25:09.448Z] Auto-answering password retype
[2026-07-23T18:25:09.551Z] Auto-answering password retype
[2026-07-23T18:25:09.655Z] Auto-answering password retype
[2026-07-23T18:25:09.759Z] Auto-answering password retype
[2026-07-23T18:25:09.863Z] Auto-answering password retype
[2026-07-23T18:25:09.967Z] Auto-answering password retype
[2026-07-23T18:25:10.070Z] Auto-answering password retype
[2026-07-23T18:25:10.174Z] Auto-answering password retype
[2026-07-23T18:25:10.278Z] Auto-answering password retype
[2026-07-23T18:25:10.381Z] Auto-answering password retype
[2026-07-23T18:25:10.486Z] Auto-answering password retype
[2026-07-23T18:25:10.589Z] Auto-answering password retype
[2026-07-23T18:25:10.693Z] Auto-answering password retype
[2026-07-23T18:25:10.797Z] Auto-answering password retype
[2026-07-23T18:25:10.900Z] Auto-answering password retype
[2026-07-23T18:25:11.004Z] Auto-answering password retype
[2026-07-23T18:25:11.108Z] Auto-answering password retype
[2026-07-23T18:25:11.212Z] Auto-answering password retype
[2026-07-23T18:25:11.316Z] Auto-answering password retype
[2026-07-23T18:25:11.420Z] Auto-answering password retype
[2026-07-23T18:25:11.523Z] Auto-answering password retype
[2026-07-23T18:25:11.628Z] Auto-answering password retype
[2026-07-23T18:25:11.731Z] Auto-answering password retype
[2026-07-23T18:25:11.835Z] Auto-answering password retype
[2026-07-23T18:25:11.939Z] Auto-answering password retype
[2026-07-23T18:25:12.043Z] Auto-answering password retype
[2026-07-23T18:25:12.146Z] Auto-answering password retype
[2026-07-23T18:25:12.250Z] Auto-answering password retype
[2026-07-23T18:25:12.354Z] Auto-answering password retype
[2026-07-23T18:25:12.458Z] Auto-answering password retype
[2026-07-23T18:25:12.562Z] Auto-answering password retype
[2026-07-23T18:25:12.665Z] Auto-answering password retype
[2026-07-23T18:25:12.769Z] Auto-answering password retype
[2026-07-23T18:25:12.873Z] Auto-answering password retype
[2026-07-23T18:25:12.976Z] Auto-answering password retype
[2026-07-23T18:25:13.080Z] Auto-answering password retype
[2026-07-23T18:25:13.184Z] Auto-answering password retype
[2026-07-23T18:25:13.288Z] Auto-answering password retype
[2026-07-23T18:25:13.392Z] Auto-answering password retype
[2026-07-23T18:25:13.496Z] Auto-answering password retype
[2026-07-23T18:25:13.600Z] Auto-answering password retype
[2026-07-23T18:25:13.703Z] Auto-answering password retype
[2026-07-23T18:25:13.807Z] Auto-answering password retype
[2026-07-23T18:25:13.822Z] Auto-answering password retype
[2026-07-23T18:25:13.926Z] Auto-answering password retype
[2026-07-23T18:25:14.030Z] Auto-answering password retype
[2026-07-23T18:25:14.134Z] Auto-answering password retype
[2026-07-23T18:25:14.195Z] Auto-answering password retype
[2026-07-23T18:25:14.299Z] Auto-answering password retype
[2026-07-23T18:25:14.403Z] Auto-answering password retype
[2026-07-23T18:25:14.507Z] Auto-answering password retype
[2026-07-23T18:25:14.611Z] Auto-answering password retype
[2026-07-23T18:25:14.715Z] Auto-answering password retype
[2026-07-23T18:25:14.818Z] Auto-answering password retype
[2026-07-23T18:25:14.922Z] Auto-answering password retype
[2026-07-23T18:25:15.026Z] Auto-answering password retype
[2026-07-23T18:25:15.129Z] Auto-answering password retype
[2026-07-23T18:25:15.232Z] Auto-answering password retype
[2026-07-23T18:25:15.336Z] Auto-answering password retype
[2026-07-23T18:25:15.439Z] Auto-answering password retype
[2026-07-23T18:25:15.543Z] Auto-answering password retype
[2026-07-23T18:25:15.646Z] Auto-answering password retype
[2026-07-23T18:25:15.749Z] Auto-answering password retype
[2026-07-23T18:25:15.853Z] Auto-answering password retype
[2026-07-23T18:25:15.956Z] Auto-answering password retype
[2026-07-23T18:25:16.060Z] Auto-answering password retype
[2026-07-23T18:25:16.163Z] Auto-answering password retype
[2026-07-23T18:25:16.267Z] Auto-answering password retype
[2026-07-23T18:25:16.370Z] Auto-answering password retype
[2026-07-23T18:25:16.474Z] Auto-answering password retype
[2026-07-23T18:25:16.579Z] Auto-answering password retype
[2026-07-23T18:25:16.681Z] Auto-answering password retype
[2026-07-23T18:25:16.784Z] Auto-answering password retype
[2026-07-23T18:25:16.888Z] Auto-answering password retype
[2026-07-23T18:25:16.991Z] Auto-answering password retype
[2026-07-23T18:25:17.095Z] Auto-answering password retype
[2026-07-23T18:25:17.198Z] Auto-answering password retype
[2026-07-23T18:25:17.301Z] Auto-answering password retype
[2026-07-23T18:25:17.406Z] Auto-answering password retype
[2026-07-23T18:25:17.508Z] Auto-answering password retype
[2026-07-23T18:25:17.614Z] Auto-answering password retype
[2026-07-23T18:25:17.715Z] Auto-answering password retype
[2026-07-23T18:25:17.819Z] Auto-answering password retype
[2026-07-23T18:25:17.922Z] Auto-answering password retype
[2026-07-23T18:25:18.026Z] Auto-answering password retype
[2026-07-23T18:25:18.129Z] Auto-answering password retype
[2026-07-23T18:25:18.233Z] Auto-answering password retype
[2026-07-23T18:25:18.336Z] Auto-answering password retype
[2026-07-23T18:25:18.439Z] Auto-answering password retype
[2026-07-23T18:25:18.543Z] Auto-answering password retype
[2026-07-23T18:25:18.648Z] Auto-answering password retype
[2026-07-23T18:25:18.750Z] Auto-answering password retype
[2026-07-23T18:25:18.853Z] Auto-answering password retype
[2026-07-23T18:25:18.959Z] Auto-answering password retype
[2026-07-23T18:25:19.060Z] Auto-answering password retype
[2026-07-23T18:25:19.164Z] Auto-answering password retype
[2026-07-23T18:25:19.267Z] Auto-answering password retype
[2026-07-23T18:25:19.371Z] Auto-answering password retype
[2026-07-23T18:25:19.474Z] Auto-answering password retype
[2026-07-23T18:25:19.578Z] Auto-answering password retype
[2026-07-23T18:25:19.681Z] Auto-answering password retype
[2026-07-23T18:25:19.784Z] Auto-answering password retype
[2026-07-23T18:25:19.888Z] Auto-answering password retype
[2026-07-23T18:25:19.991Z] Auto-answering password retype
[2026-07-23T18:25:20.095Z] Auto-answering password retype
[2026-07-23T18:25:20.198Z] Auto-answering password retype
[2026-07-23T18:25:20.302Z] Auto-answering password retype
[2026-07-23T18:25:20.405Z] Auto-answering password retype
[2026-07-23T18:25:20.509Z] Auto-answering password retype
[2026-07-23T18:25:20.612Z] Auto-answering password retype
[2026-07-23T18:25:20.716Z] Auto-answering password retype
[2026-07-23T18:25:20.819Z] Auto-answering password retype
[2026-07-23T18:25:20.922Z] Auto-answering password retype
[2026-07-23T18:25:21.026Z] Auto-answering password retype
[2026-07-23T18:25:21.129Z] Auto-answering password retype
[2026-07-23T18:25:21.233Z] Auto-answering password retype
[2026-07-23T18:25:21.337Z] Auto-answering password retype
[2026-07-23T18:25:21.440Z] Auto-answering password retype
[2026-07-23T18:25:21.543Z] Auto-answering password retype
[2026-07-23T18:25:21.647Z] Auto-answering password retype
[2026-07-23T18:25:21.750Z] Auto-answering password retype
[2026-07-23T18:25:21.854Z] Auto-answering password retype
[2026-07-23T18:25:21.957Z] Auto-answering password retype
[2026-07-23T18:25:22.060Z] Auto-answering password retype
[2026-07-23T18:25:22.164Z] Auto-answering password retype
[2026-07-23T18:25:22.268Z] Auto-answering password retype
[2026-07-23T18:25:22.371Z] Auto-answering password retype
[2026-07-23T18:25:22.475Z] Auto-answering password retype
[2026-07-23T18:25:22.578Z] Auto-answering password retype
[2026-07-23T18:25:22.682Z] Auto-answering password retype
[2026-07-23T18:25:22.785Z] Auto-answering password retype
[2026-07-23T18:25:22.888Z] Auto-answering password retype
[2026-07-23T18:25:22.992Z] Auto-answering password retype
[2026-07-23T18:25:23.095Z] Auto-answering password retype
[2026-07-23T18:25:23.199Z] Auto-answering password retype
[2026-07-23T18:25:23.303Z] Auto-answering password retype
[2026-07-23T18:25:23.407Z] Auto-answering password retype
[2026-07-23T18:25:23.511Z] Auto-answering password retype
[2026-07-23T18:25:23.614Z] Auto-answering password retype
[2026-07-23T18:25:23.718Z] Auto-answering password retype
[2026-07-23T18:25:23.863Z] Auto-answering password retype
[2026-07-23T18:25:23.926Z] Auto-answering password retype
[2026-07-23T18:25:24.030Z] Auto-answering password retype
[2026-07-23T18:25:24.134Z] Auto-answering password retype
[2026-07-23T18:25:24.238Z] Auto-answering password retype
[2026-07-23T18:25:24.342Z] Auto-answering password retype
[2026-07-23T18:25:24.445Z] Auto-answering password retype
[2026-07-23T18:25:24.549Z] Auto-answering password retype
[2026-07-23T18:25:24.653Z] Auto-answering password retype
[2026-07-23T18:25:24.758Z] Auto-answering password retype
[2026-07-23T18:25:24.861Z] Auto-answering password retype
[2026-07-23T18:25:24.966Z] Auto-answering password retype
[2026-07-23T18:25:25.069Z] Auto-answering password retype
[2026-07-23T18:25:25.173Z] Auto-answering password retype
[2026-07-23T18:25:25.277Z] Auto-answering password retype
[2026-07-23T18:25:25.392Z] Auto-answering password retype
[2026-07-23T18:25:25.484Z] Auto-answering password retype
[2026-07-23T18:25:25.588Z] Auto-answering password retype
[2026-07-23T18:25:25.692Z] Auto-answering password retype
[2026-07-23T18:25:25.796Z] Auto-answering password retype
[2026-07-23T18:25:25.900Z] Auto-answering password retype
[2026-07-23T18:25:26.004Z] Auto-answering password retype
[2026-07-23T18:25:26.108Z] Auto-answering password retype
[2026-07-23T18:25:26.212Z] Auto-answering password retype
[2026-07-23T18:25:26.316Z] Auto-answering password retype
[2026-07-23T18:25:26.506Z] Auto-answering password retype
[2026-07-23T18:25:26.523Z] Auto-answering password retype
[2026-07-23T18:25:26.627Z] Auto-answering password retype
[2026-07-23T18:25:26.731Z] Auto-answering password retype
[2026-07-23T18:25:26.835Z] Auto-answering password retype
[2026-07-23T18:25:26.939Z] Auto-answering password retype
[2026-07-23T18:25:27.043Z] Auto-answering password retype
[2026-07-23T18:25:27.146Z] Auto-answering password retype
[2026-07-23T18:25:27.250Z] Auto-answering password retype
[2026-07-23T18:25:27.354Z] Auto-answering password retype
[2026-07-23T18:25:27.458Z] Auto-answering password retype
[2026-07-23T18:25:27.562Z] Auto-answering password retype
[2026-07-23T18:25:27.666Z] Auto-answering password retype
[2026-07-23T18:25:27.770Z] Auto-answering password retype
[2026-07-23T18:25:27.874Z] Auto-answering password retype
[2026-07-23T18:25:27.978Z] Auto-answering password retype
[2026-07-23T18:25:28.081Z] Auto-answering password retype
[2026-07-23T18:25:28.185Z] Auto-answering password retype
[2026-07-23T18:25:28.289Z] Auto-answering password retype
[2026-07-23T18:25:28.393Z] Auto-answering password retype
[2026-07-23T18:25:28.497Z] Auto-answering password retype
[2026-07-23T18:25:28.601Z] Auto-answering password retype
[2026-07-23T18:25:28.706Z] Auto-answering password retype
[2026-07-23T18:25:28.809Z] Auto-answering password retype
[2026-07-23T18:25:28.912Z] Auto-answering password retype
[2026-07-23T18:25:29.018Z] Auto-answering password retype
[2026-07-23T18:25:29.120Z] Auto-answering password retype
[2026-07-23T18:25:29.224Z] Auto-answering password retype
[2026-07-23T18:25:29.328Z] Auto-answering password retype
[2026-07-23T18:25:29.432Z] Auto-answering password retype
[2026-07-23T18:25:29.536Z] Auto-answering password retype
[2026-07-23T18:25:29.640Z] Auto-answering password retype
[2026-07-23T18:25:29.743Z] Auto-answering password retype
[2026-07-23T18:25:29.847Z] Auto-answering password retype
[2026-07-23T18:25:29.951Z] Auto-answering password retype
[2026-07-23T18:25:30.055Z] Auto-answering password retype
[2026-07-23T18:25:30.159Z] Auto-answering password retype
[2026-07-23T18:25:30.263Z] Auto-answering password retype
[2026-07-23T18:25:30.367Z] Auto-answering password retype
[2026-07-23T18:25:30.471Z] Auto-answering password retype
[2026-07-23T18:25:30.574Z] Auto-answering password retype
[2026-07-23T18:25:30.678Z] Auto-answering password retype
[2026-07-23T18:25:30.782Z] Auto-answering password retype
[2026-07-23T18:25:30.886Z] Auto-answering password retype
[2026-07-23T18:25:30.990Z] Auto-answering password retype
[2026-07-23T18:25:31.094Z] Auto-answering password retype
[2026-07-23T18:25:31.198Z] Auto-answering password retype
[2026-07-23T18:25:31.302Z] Auto-answering password retype
[2026-07-23T18:25:31.406Z] Auto-answering password retype
[2026-07-23T18:25:31.510Z] Auto-answering password retype
[2026-07-23T18:25:31.614Z] Auto-answering password retype
[2026-07-23T18:25:31.717Z] Auto-answering password retype
[2026-07-23T18:25:31.822Z] Auto-answering password retype
[2026-07-23T18:25:31.925Z] Auto-answering password retype
[2026-07-23T18:25:32.029Z] Auto-answering password retype
[2026-07-23T18:25:32.133Z] Auto-answering password retype
[2026-07-23T18:25:32.237Z] Auto-answering password retype
[2026-07-23T18:25:32.341Z] Auto-answering password retype
[2026-07-23T18:25:32.445Z] Auto-answering password retype
[2026-07-23T18:25:32.549Z] Auto-answering password retype
[2026-07-23T18:25:32.653Z] Auto-answering password retype
[2026-07-23T18:25:32.756Z] Auto-answering password retype
