[2026-07-23T03:39:07.598Z] MUD daemon started, listening on localhost:9999
[2026-07-23T03:39:07.604Z] CLI server listening on localhost:9999
[2026-07-23T03:39:09.834Z] Connected to MUD server
[2026-07-23T03:39:10.838Z] Sending character name: dummy
[2026-07-23T03:39:12.350Z] Sending confirmation Y
[2026-07-23T03:43:28.640Z] Auto-answering password retype
[2026-07-23T03:43:28.740Z] Auto-answering password retype
[2026-07-23T03:43:28.840Z] Auto-answering password retype
[2026-07-23T03:43:28.940Z] Auto-answering password retype
[2026-07-23T03:43:29.040Z] Auto-answering password retype
[2026-07-23T03:43:29.140Z] Auto-answering password retype
[2026-07-23T03:43:29.240Z] Auto-answering password retype
[2026-07-23T03:43:29.340Z] Auto-answering password retype
[2026-07-23T03:43:29.440Z] Auto-answering password retype
[2026-07-23T03:43:29.540Z] Auto-answering password retype
[2026-07-23T03:43:29.640Z] Auto-answering password retype
[2026-07-23T03:43:29.740Z] Auto-answering password retype
[2026-07-23T03:43:29.840Z] Auto-answering password retype
[2026-07-23T03:43:29.940Z] Auto-answering password retype
[2026-07-23T03:43:30.040Z] Auto-answering password retype
[2026-07-23T03:43:30.140Z] Auto-answering password retype
[2026-07-23T03:43:30.240Z] Auto-answering password retype
[2026-07-23T03:43:30.340Z] Auto-answering password retype
[2026-07-23T03:43:30.440Z] Auto-answering password retype
[2026-07-23T03:43:30.540Z] Auto-answering password retype
[2026-07-23T03:43:30.640Z] Auto-answering password retype
[2026-07-23T03:43:30.740Z] Auto-answering password retype
[2026-07-23T03:43:30.840Z] Auto-answering password retype
[2026-07-23T03:43:30.940Z] Auto-answering password retype
[2026-07-23T03:43:31.040Z] Auto-answering password retype
[2026-07-23T03:43:31.140Z] Auto-answering password retype
[2026-07-23T03:43:31.240Z] Auto-answering password retype
[2026-07-23T03:43:31.340Z] Auto-answering password retype
[2026-07-23T03:43:31.440Z] Auto-answering password retype
[2026-07-23T03:43:31.540Z] Auto-answering password retype
[2026-07-23T03:43:31.640Z] Auto-answering password retype
[2026-07-23T03:43:31.740Z] Auto-answering password retype
[2026-07-23T03:43:31.840Z] Auto-answering password retype
[2026-07-23T03:43:31.940Z] Auto-answering password retype
[2026-07-23T03:43:32.040Z] Auto-answering password retype
[2026-07-23T03:43:32.140Z] Auto-answering password retype
[2026-07-23T03:43:32.240Z] Auto-answering password retype
[2026-07-23T03:43:32.340Z] Auto-answering password retype
[2026-07-23T03:43:32.440Z] Auto-answering password retype
[2026-07-23T03:43:32.540Z] Auto-answering password retype
[2026-07-23T03:43:32.640Z] Auto-answering password retype
[2026-07-23T03:43:32.740Z] Auto-answering password retype
[2026-07-23T03:43:32.840Z] Auto-answering password retype
[2026-07-23T03:43:32.940Z] Auto-answering password retype
[2026-07-23T03:43:33.040Z] Auto-answering password retype
[2026-07-23T03:43:33.140Z] Auto-answering password retype
[2026-07-23T03:43:33.240Z] Auto-answering password retype
[2026-07-23T03:43:33.340Z] Auto-answering password retype
[2026-07-23T03:43:33.440Z] Auto-answering password retype
[2026-07-23T03:43:33.540Z] Auto-answering password retype
[2026-07-23T03:43:33.640Z] Auto-answering password retype
[2026-07-23T03:43:33.740Z] Auto-answering password retype
[2026-07-23T03:43:33.840Z] Auto-answering password retype
[2026-07-23T03:43:33.940Z] Auto-answering password retype
[2026-07-23T03:43:34.040Z] Auto-answering password retype
[2026-07-23T03:43:34.140Z] Auto-answering password retype
[2026-07-23T03:43:34.240Z] Auto-answering password retype
[2026-07-23T03:43:34.340Z] Auto-answering password retype
[2026-07-23T03:43:34.440Z] Auto-answering password retype
[2026-07-23T03:43:34.539Z] Auto-answering password retype
[2026-07-23T03:43:34.640Z] Auto-answering password retype
[2026-07-23T03:43:34.740Z] Auto-answering password retype
[2026-07-23T03:43:34.840Z] Auto-answering password retype
[2026-07-23T03:43:34.939Z] Auto-answering password retype
[2026-07-23T03:43:35.040Z] Auto-answering password retype
[2026-07-23T03:43:35.140Z] Auto-answering password retype
[2026-07-23T03:43:35.240Z] Auto-answering password retype
[2026-07-23T03:43:35.340Z] Auto-answering password retype
[2026-07-23T03:43:35.440Z] Auto-answering password retype
[2026-07-23T03:43:35.540Z] Auto-answering password retype
[2026-07-23T03:43:35.640Z] Auto-answering password retype
[2026-07-23T03:43:35.739Z] Auto-answering password retype
[2026-07-23T03:43:35.839Z] Auto-answering password retype
[2026-07-23T03:43:35.939Z] Auto-answering password retype
[2026-07-23T03:43:36.039Z] Auto-answering password retype
[2026-07-23T03:43:36.139Z] Auto-answering password retype
[2026-07-23T03:43:36.239Z] Auto-answering password retype
[2026-07-23T03:43:36.340Z] Auto-answering password retype
[2026-07-23T03:43:36.439Z] Auto-answering password retype
[2026-07-23T03:43:36.539Z] Auto-answering password retype
[2026-07-23T03:43:36.640Z] Auto-answering password retype
[2026-07-23T03:43:36.739Z] Auto-answering password retype
[2026-07-23T03:43:36.839Z] Auto-answering password retype
[2026-07-23T03:43:36.939Z] Auto-answering password retype
[2026-07-23T03:43:37.039Z] Auto-answering password retype
[2026-07-23T03:43:37.139Z] Auto-answering password retype
[2026-07-23T03:43:37.239Z] Auto-answering password retype
[2026-07-23T03:43:37.339Z] Auto-answering password retype
[2026-07-23T03:43:37.439Z] Auto-answering password retype
[2026-07-23T03:43:37.539Z] Auto-answering password retype
[2026-07-23T03:43:37.639Z] Auto-answering password retype
[2026-07-23T03:43:37.739Z] Auto-answering password retype
[2026-07-23T03:43:37.839Z] Auto-answering password retype
[2026-07-23T03:43:37.940Z] Auto-answering password retype
[2026-07-23T03:43:38.039Z] Auto-answering password retype
[2026-07-23T03:43:38.139Z] Auto-answering password retype
[2026-07-23T03:43:38.239Z] Auto-answering password retype
[2026-07-23T03:43:38.339Z] Auto-answering password retype
[2026-07-23T03:43:38.439Z] Auto-answering password retype
[2026-07-23T03:43:38.539Z] Auto-answering password retype
[2026-07-23T03:43:38.639Z] Auto-answering password retype
[2026-07-23T03:43:38.739Z] Auto-answering password retype
[2026-07-23T03:43:38.839Z] Auto-answering password retype
[2026-07-23T03:43:38.939Z] Auto-answering password retype
[2026-07-23T03:43:39.039Z] Auto-answering password retype
[2026-07-23T03:43:39.139Z] Auto-answering password retype
[2026-07-23T03:43:39.239Z] Auto-answering password retype
[2026-07-23T03:43:39.339Z] Auto-answering password retype
[2026-07-23T03:43:39.439Z] Auto-answering password retype
[2026-07-23T03:43:39.539Z] Auto-answering password retype
[2026-07-23T03:43:39.639Z] Auto-answering password retype
[2026-07-23T03:43:39.739Z] Auto-answering password retype
[2026-07-23T03:43:39.839Z] Auto-answering password retype
[2026-07-23T03:43:39.939Z] Auto-answering password retype
[2026-07-23T03:43:40.039Z] Auto-answering password retype
[2026-07-23T03:43:40.139Z] Auto-answering password retype
[2026-07-23T03:43:40.239Z] Auto-answering password retype
[2026-07-23T03:43:40.339Z] Auto-answering password retype
[2026-07-23T03:43:40.439Z] Auto-answering password retype
[2026-07-23T03:43:40.539Z] Auto-answering password retype
[2026-07-23T03:43:40.639Z] Auto-answering password retype
[2026-07-23T03:43:40.738Z] Auto-answering password retype
[2026-07-23T03:43:40.839Z] Auto-answering password retype
[2026-07-23T03:43:40.939Z] Auto-answering password retype
[2026-07-23T03:43:41.038Z] Auto-answering password retype
[2026-07-23T03:43:41.138Z] Auto-answering password retype
[2026-07-23T03:43:41.238Z] Auto-answering password retype
[2026-07-23T03:43:41.338Z] Auto-answering password retype
[2026-07-23T03:43:41.438Z] Auto-answering password retype
[2026-07-23T03:43:41.538Z] Auto-answering password retype
[2026-07-23T03:43:41.638Z] Auto-answering password retype
[2026-07-23T03:43:41.738Z] Auto-answering password retype
[2026-07-23T03:43:41.838Z] Auto-answering password retype
[2026-07-23T03:43:41.938Z] Auto-answering password retype
[2026-07-23T03:43:42.038Z] Auto-answering password retype
[2026-07-23T03:43:42.138Z] Auto-answering password retype
[2026-07-23T03:43:42.238Z] Auto-answering password retype
[2026-07-23T03:43:42.338Z] Auto-answering password retype
[2026-07-23T03:43:42.438Z] Auto-answering password retype
[2026-07-23T03:43:42.538Z] Auto-answering password retype
[2026-07-23T03:43:42.638Z] Auto-answering password retype
[2026-07-23T03:43:42.738Z] Auto-answering password retype
[2026-07-23T03:43:42.838Z] Auto-answering password retype
[2026-07-23T03:43:42.938Z] Auto-answering password retype
[2026-07-23T03:43:43.038Z] Auto-answering password retype
[2026-07-23T03:43:43.138Z] Auto-answering password retype
[2026-07-23T03:43:43.238Z] Auto-answering password retype
[2026-07-23T03:43:43.338Z] Auto-answering password retype
[2026-07-23T03:43:43.438Z] Auto-answering password retype
[2026-07-23T03:43:43.538Z] Auto-answering password retype
[2026-07-23T03:43:43.638Z] Auto-answering password retype
[2026-07-23T03:43:43.738Z] Auto-answering password retype
[2026-07-23T03:43:43.837Z] Auto-answering password retype
[2026-07-23T03:43:43.937Z] Auto-answering password retype
[2026-07-23T03:43:44.037Z] Auto-answering password retype
[2026-07-23T03:43:44.137Z] Auto-answering password retype
[2026-07-23T03:43:44.237Z] Auto-answering password retype
[2026-07-23T03:43:44.337Z] Auto-answering password retype
[2026-07-23T03:43:44.438Z] Auto-answering password retype
[2026-07-23T03:43:44.537Z] Auto-answering password retype
[2026-07-23T03:43:44.637Z] Auto-answering password retype
[2026-07-23T03:43:44.737Z] Auto-answering password retype
[2026-07-23T03:43:44.837Z] Auto-answering password retype
[2026-07-23T03:43:44.938Z] Auto-answering password retype
[2026-07-23T03:43:45.037Z] Auto-answering password retype
[2026-07-23T03:43:45.137Z] Auto-answering password retype
[2026-07-23T03:43:45.237Z] Auto-answering password retype
[2026-07-23T03:43:45.337Z] Auto-answering password retype
[2026-07-23T03:43:45.437Z] Auto-answering password retype
[2026-07-23T03:43:45.537Z] Auto-answering password retype
[2026-07-23T03:43:45.637Z] Auto-answering password retype
[2026-07-23T03:43:45.737Z] Auto-answering password retype
[2026-07-23T03:43:45.837Z] Auto-answering password retype
[2026-07-23T03:43:45.937Z] Auto-answering password retype
[2026-07-23T03:43:46.037Z] Auto-answering password retype
[2026-07-23T03:43:46.137Z] Auto-answering password retype
[2026-07-23T03:43:46.237Z] Auto-answering password retype
[2026-07-23T03:43:46.337Z] Auto-answering password retype
[2026-07-23T03:43:46.437Z] Auto-answering password retype
[2026-07-23T03:43:46.537Z] Auto-answering password retype
[2026-07-23T03:43:46.637Z] Auto-answering password retype
[2026-07-23T03:43:46.737Z] Auto-answering password retype
[2026-07-23T03:43:46.837Z] Auto-answering password retype
[2026-07-23T03:43:46.937Z] Auto-answering password retype
[2026-07-23T03:43:47.037Z] Auto-answering password retype
[2026-07-23T03:43:47.137Z] Auto-answering password retype
[2026-07-23T03:43:47.236Z] Auto-answering password retype
[2026-07-23T03:43:47.337Z] Auto-answering password retype
[2026-07-23T03:43:47.437Z] Auto-answering password retype
[2026-07-23T03:43:47.537Z] Auto-answering password retype
[2026-07-23T03:43:47.637Z] Auto-answering password retype
[2026-07-23T03:43:47.737Z] Auto-answering password retype
[2026-07-23T03:43:47.836Z] Auto-answering password retype
[2026-07-23T03:43:47.937Z] Auto-answering password retype
[2026-07-23T03:43:48.037Z] Auto-answering password retype
[2026-07-23T03:43:48.136Z] Auto-answering password retype
[2026-07-23T03:43:48.237Z] Auto-answering password retype
[2026-07-23T03:43:48.337Z] Auto-answering password retype
[2026-07-23T03:43:48.437Z] Auto-answering password retype
[2026-07-23T03:43:48.537Z] Auto-answering password retype
[2026-07-23T03:43:48.637Z] Auto-answering password retype
[2026-07-23T03:43:48.736Z] Auto-answering password retype
[2026-07-23T03:43:48.836Z] Auto-answering password retype
[2026-07-23T03:43:48.937Z] Auto-answering password retype
[2026-07-23T03:43:49.036Z] Auto-answering password retype
[2026-07-23T03:43:49.137Z] Auto-answering password retype
[2026-07-23T03:43:49.237Z] Auto-answering password retype
[2026-07-23T03:43:49.336Z] Auto-answering password retype
[2026-07-23T03:43:49.437Z] Auto-answering password retype
[2026-07-23T03:43:49.536Z] Auto-answering password retype
[2026-07-23T03:43:49.636Z] Auto-answering password retype
[2026-07-23T03:43:49.736Z] Auto-answering password retype
[2026-07-23T03:43:49.836Z] Auto-answering password retype
[2026-07-23T03:43:49.936Z] Auto-answering password retype
[2026-07-23T03:43:50.036Z] Auto-answering password retype
[2026-07-23T03:43:50.136Z] Auto-answering password retype
[2026-07-23T03:43:50.236Z] Auto-answering password retype
[2026-07-23T03:43:50.336Z] Auto-answering password retype
[2026-07-23T03:43:50.436Z] Auto-answering password retype
[2026-07-23T03:43:50.536Z] Auto-answering password retype
[2026-07-23T03:43:50.636Z] Auto-answering password retype
[2026-07-23T03:43:50.736Z] Auto-answering password retype
[2026-07-23T03:43:50.836Z] Auto-answering password retype
[2026-07-23T03:43:50.936Z] Auto-answering password retype
[2026-07-23T03:43:51.036Z] Auto-answering password retype
[2026-07-23T03:43:51.136Z] Auto-answering password retype
[2026-07-23T03:43:51.236Z] Auto-answering password retype
[2026-07-23T03:43:51.336Z] Auto-answering password retype
[2026-07-23T03:43:51.436Z] Auto-answering password retype
[2026-07-23T03:43:51.536Z] Auto-answering password retype
[2026-07-23T03:43:51.636Z] Auto-answering password retype
[2026-07-23T03:43:51.736Z] Auto-answering password retype
[2026-07-23T03:43:51.836Z] Auto-answering password retype
[2026-07-23T03:43:51.936Z] Auto-answering password retype
[2026-07-23T03:43:52.036Z] Auto-answering password retype
[2026-07-23T03:43:52.136Z] Auto-answering password retype
[2026-07-23T03:43:52.235Z] Auto-answering password retype
[2026-07-23T03:43:52.336Z] Auto-answering password retype
[2026-07-23T03:43:52.435Z] Auto-answering password retype
[2026-07-23T03:43:52.539Z] Auto-answering password retype
[2026-07-23T03:43:52.640Z] Auto-answering password retype
[2026-07-23T03:43:52.739Z] Auto-answering password retype
[2026-07-23T03:43:52.839Z] Auto-answering password retype
[2026-07-23T03:43:52.939Z] Auto-answering password retype
[2026-07-23T03:43:53.039Z] Auto-answering password retype
[2026-07-23T03:43:53.139Z] Auto-answering password retype
[2026-07-23T03:43:53.239Z] Auto-answering password retype
[2026-07-23T03:43:53.339Z] Auto-answering password retype
[2026-07-23T03:43:53.439Z] Auto-answering password retype
[2026-07-23T03:43:53.539Z] Auto-answering password retype
[2026-07-23T03:43:53.640Z] Auto-answering password retype
[2026-07-23T03:43:53.739Z] Auto-answering password retype
[2026-07-23T03:43:53.839Z] Auto-answering password retype
[2026-07-23T03:43:53.939Z] Auto-answering password retype
[2026-07-23T03:43:54.039Z] Auto-answering password retype
[2026-07-23T03:43:54.139Z] Auto-answering password retype
[2026-07-23T03:43:54.239Z] Auto-answering password retype
[2026-07-23T03:43:54.339Z] Auto-answering password retype
[2026-07-23T03:43:54.439Z] Auto-answering password retype
[2026-07-23T03:43:54.539Z] Auto-answering password retype
[2026-07-23T03:43:54.639Z] Auto-answering password retype
[2026-07-23T03:43:54.739Z] Auto-answering password retype
[2026-07-23T03:43:54.839Z] Auto-answering password retype
[2026-07-23T03:43:54.939Z] Auto-answering password retype
[2026-07-23T03:43:55.040Z] Auto-answering password retype
[2026-07-23T03:43:55.139Z] Auto-answering password retype
[2026-07-23T03:43:55.239Z] Auto-answering password retype
[2026-07-23T03:43:55.339Z] Auto-answering password retype
[2026-07-23T03:43:55.439Z] Auto-answering password retype
[2026-07-23T03:43:55.540Z] Auto-answering password retype
[2026-07-23T03:43:55.639Z] Auto-answering password retype
[2026-07-23T03:43:55.739Z] Auto-answering password retype
[2026-07-23T03:43:55.840Z] Auto-answering password retype
[2026-07-23T03:43:55.939Z] Auto-answering password retype
[2026-07-23T03:43:56.040Z] Auto-answering password retype
[2026-07-23T03:43:56.139Z] Auto-answering password retype
[2026-07-23T03:43:56.240Z] Auto-answering password retype
[2026-07-23T03:43:56.340Z] Auto-answering password retype
[2026-07-23T03:43:56.440Z] Auto-answering password retype
[2026-07-23T03:43:56.540Z] Auto-answering password retype
[2026-07-23T03:43:56.639Z] Auto-answering password retype
[2026-07-23T03:43:56.740Z] Auto-answering password retype
